equipamento_id,timestamp,hora,minuto,dia_semana,mes,operando,consumo_kwh,solar_kwh,irradiancia_wm2,tarifa_rs_kwh,temperatura_c,cobertura_solar_pct,classe_risco,score_risco,custo_rs
4,2024-06-09 01:30:00,1,30,6,6,0,0.1681,0.0,0.0,0.58,26.5,0.0,1,55,0.0975
5,2024-06-09 01:30:00,1,30,6,6,0,0.1349,0.0,0.0,0.58,26.5,0.0,1,51,0.0782
6,2024-06-09 01:30:00,1,30,6,6,0,0.1281,0.0,0.0,0.58,26.5,0.0,1,56,0.0743
7,2024-06-09 01:30:00,1,30,6,6,0,0.0539,0.0,0.0,0.58,26.5,0.0,1,56,0.0313
8,2024-06-09 01:30:00,1,30,6,6,0,0.0857,0.0,0.0,0.58,26.5,0.0,1,51,0.0497
1,2024-06-09 01:45:00,1,45,6,6,1,13.2891,0.0,0.0,0.58,23.1,0.0,1,57,7.7077
2,2024-06-09 01:45:00,1,45,6,6,0,0.2502,0.0,0.0,0.58,23.1,0.0,1,59,0.1451
3,2024-06-09 01:45:00,1,45,6,6,1,9.8513,0.0,0.0,0.58,23.1,0.0,1,61,5.7138
4,2024-06-09 01:45:00,1,45,6,6,0,0.1279,0.0,0.0,0.58,23.1,0.0,1,57,0.0742
5,2024-06-09 01:45:00,1,45,6,6,0,0.1216,0.0,0.0,0.58,23.1,0.0,1,59,0.0705
6,2024-06-09 01:45:00,1,45,6,6,0,0.125,0.0,0.0,0.58,23.1,0.0,1,54,0.0725
7,2024-06-09 01:45:00,1,45,6,6,0,0.0572,0.0,0.0,0.58,23.1,0.0,1,50,0.0332
8,2024-06-09 01:45:00,1,45,6,6,1,3.6644,0.0,0.0,0.58,23.1,0.0,1,53,2.1254
1,2024-06-09 02:00:00,2,0,6,6,0,0.3186,0.0,0.0,0.58,26.6,0.0,1,58,0.1848
2,2024-06-09 02:00:00,2,0,6,6,0,0.2427,0.0,0.0,0.58,26.6,0.0,1,53,0.1408
3,2024-06-09 02:00:00,2,0,6,6,0,0.1706,0.0,0.0,0.58,26.6,0.0,1,52,0.0989
4,2024-06-09 02:00:00,2,0,6,6,0,0.1701,0.0,0.0,0.58,26.6,0.0,1,59,0.0987
5,2024-06-09 02:00:00,2,0,6,6,0,0.1038,0.0,0.0,0.58,26.6,0.0,1,54,0.0602
6,2024-06-09 02:00:00,2,0,6,6,0,0.1052,0.0,0.0,0.58,26.6,0.0,1,58,0.061
7,2024-06-09 02:00:00,2,0,6,6,0,0.0497,0.0,0.0,0.58,26.6,0.0,1,59,0.0288
8,2024-06-09 02:00:00,2,0,6,6,1,4.2736,0.0,0.0,0.58,26.6,0.0,1,58,2.4787
1,2024-06-09 02:15:00,2,15,6,6,0,0.262,0.0,0.0,0.58,25.3,0.0,1,60,0.152
2,2024-06-09 02:15:00,2,15,6,6,1,13.6789,0.0,0.0,0.58,25.3,0.0,1,59,7.9338
3,2024-06-09 02:15:00,2,15,6,6,1,8.0854,0.0,0.0,0.58,25.3,0.0,1,51,4.6895
4,2024-06-09 02:15:00,2,15,6,6,1,8.177,0.0,0.0,0.58,25.3,0.0,1,54,4.7427
5,2024-06-09 02:15:00,2,15,6,6,0,0.1064,0.0,0.0,0.58,25.3,0.0,1,57,0.0617
6,2024-06-09 02:15:00,2,15,6,6,0,0.1304,0.0,0.0,0.58,25.3,0.0,1,53,0.0756
7,2024-06-09 02:15:00,2,15,6,6,0,0.0505,0.0,0.0,0.58,25.3,0.0,1,64,0.0293
8,2024-06-09 02:15:00,2,15,6,6,1,4.0714,0.0,0.0,0.58,25.3,0.0,1,58,2.3614
1,2024-06-09 02:30:00,2,30,6,6,1,15.1933,0.0,0.0,0.58,25.2,0.0,2,89,8.8121
2,2024-06-09 02:30:00,2,30,6,6,0,0.1866,0.0,0.0,0.58,25.2,0.0,1,60,0.1082
3,2024-06-09 02:30:00,2,30,6,6,0,0.1612,0.0,0.0,0.58,25.2,0.0,1,57,0.0935
4,2024-06-09 02:30:00,2,30,6,6,0,0.1311,0.0,0.0,0.58,25.2,0.0,1,53,0.076
5,2024-06-09 02:30:00,2,30,6,6,0,0.1246,0.0,0.0,0.58,25.2,0.0,1,59,0.0723
6,2024-06-09 02:30:00,2,30,6,6,0,0.1018,0.0,0.0,0.58,25.2,0.0,1,59,0.059
7,2024-06-09 02:30:00,2,30,6,6,0,0.0496,0.0,0.0,0.58,25.2,0.0,1,56,0.0288
8,2024-06-09 02:30:00,2,30,6,6,1,3.9019,0.0,0.0,0.58,25.2,0.0,1,58,2.2631
1,2024-06-09 02:45:00,2,45,6,6,0,0.2379,0.0,0.0,0.58,23.7,0.0,1,58,0.138
2,2024-06-09 02:45:00,2,45,6,6,0,0.2398,0.0,0.0,0.58,23.7,0.0,1,51,0.1391
3,2024-06-09 02:45:00,2,45,6,6,1,10.469,0.0,0.0,0.58,23.7,0.0,1,56,6.072
4,2024-06-09 02:45:00,2,45,6,6,0,0.1289,0.0,0.0,0.58,23.7,0.0,1,54,0.0748
5,2024-06-09 02:45:00,2,45,6,6,0,0.1062,0.0,0.0,0.58,23.7,0.0,1,58,0.0616
6,2024-06-09 02:45:00,2,45,6,6,1,6.2172,0.0,0.0,0.58,23.7,0.0,1,52,3.606
7,2024-06-09 02:45:00,2,45,6,6,0,0.0663,0.0,0.0,0.58,23.7,0.0,1,56,0.0385
8,2024-06-09 02:45:00,2,45,6,6,0,0.0608,0.0,0.0,0.58,23.7,0.0,1,52,0.0353
1,2024-06-09 03:00:00,3,0,6,6,0,0.3102,0.0,0.0,0.58,28.2,0.0,1,53,0.1799
2,2024-06-09 03:00:00,3,0,6,6,0,0.2493,0.0,0.0,0.58,28.2,0.0,1,50,0.1446
3,2024-06-09 03:00:00,3,0,6,6,0,0.1956,0.0,0.0,0.58,28.2,0.0,1,54,0.1134
4,2024-06-09 03:00:00,3,0,6,6,0,0.1203,0.0,0.0,0.58,28.2,0.0,1,53,0.0698
5,2024-06-09 03:00:00,3,0,6,6,0,0.1285,0.0,0.0,0.58,28.2,0.0,1,56,0.0745
6,2024-06-09 03:00:00,3,0,6,6,0,0.1073,0.0,0.0,0.58,28.2,0.0,1,56,0.0622
7,2024-06-09 03:00:00,3,0,6,6,0,0.0547,0.0,0.0,0.58,28.2,0.0,1,51,0.0317
8,2024-06-09 03:00:00,3,0,6,6,1,3.5913,0.0,0.0,0.58,28.2,0.0,1,52,2.083
1,2024-06-09 03:15:00,3,15,6,6,0,0.2315,0.0,0.0,0.58,26.9,0.0,1,58,0.1343
2,2024-06-09 03:15:00,3,15,6,6,1,13.5936,0.0,0.0,0.58,26.9,0.0,1,57,7.8843
3,2024-06-09 03:15:00,3,15,6,6,1,9.2952,0.0,0.0,0.58,26.9,0.0,1,53,5.3912
4,2024-06-09 03:15:00,3,15,6,6,0,0.168,0.0,0.0,0.58,26.9,0.0,1,52,0.0974
5,2024-06-09 03:15:00,3,15,6,6,0,0.1058,0.0,0.0,0.58,26.9,0.0,1,63,0.0614
6,2024-06-09 03:15:00,3,15,6,6,0,0.128,0.0,0.0,0.58,26.9,0.0,1,58,0.0742
7,2024-06-09 03:15:00,3,15,6,6,1,2.6804,0.0,0.0,0.58,26.9,0.0,1,60,1.5546
8,2024-06-09 03:15:00,3,15,6,6,0,0.0808,0.0,0.0,0.58,26.9,0.0,1,65,0.0469
1,2024-06-09 03:30:00,3,30,6,6,0,0.2627,0.0,0.0,0.58,29.4,0.0,1,54,0.1524
2,2024-06-09 03:30:00,3,30,6,6,0,0.1979,0.0,0.0,0.58,29.4,0.0,1,55,0.1148
3,2024-06-09 03:30:00,3,30,6,6,0,0.2012,0.0,0.0,0.58,29.4,0.0,1,56,0.1167
4,2024-06-09 03:30:00,3,30,6,6,1,6.939,0.0,0.0,0.58,29.4,0.0,1,62,4.0246
5,2024-06-09 03:30:00,3,30,6,6,0,0.0921,0.0,0.0,0.58,29.4,0.0,1,61,0.0534
6,2024-06-09 03:30:00,3,30,6,6,0,0.1247,0.0,0.0,0.58,29.4,0.0,1,57,0.0723
7,2024-06-09 03:30:00,3,30,6,6,0,0.0631,0.0,0.0,0.58,29.4,0.0,1,52,0.0366
8,2024-06-09 03:30:00,3,30,6,6,1,4.1982,0.0,0.0,0.58,29.4,0.0,1,55,2.435
1,2024-06-09 03:45:00,3,45,6,6,1,15.3513,0.0,0.0,0.58,25.6,0.0,2,91,8.9038
2,2024-06-09 03:45:00,3,45,6,6,0,0.2196,0.0,0.0,0.58,25.6,0.0,1,51,0.1274
3,2024-06-09 03:45:00,3,45,6,6,0,0.1403,0.0,0.0,0.58,25.6,0.0,1,54,0.0814
4,2024-06-09 03:45:00,3,45,6,6,1,7.2071,0.0,0.0,0.58,25.6,0.0,1,52,4.1801
5,2024-06-09 03:45:00,3,45,6,6,0,0.1183,0.0,0.0,0.58,25.6,0.0,1,56,0.0686
6,2024-06-09 03:45:00,3,45,6,6,0,0.1132,0.0,0.0,0.58,25.6,0.0,1,59,0.0657
7,2024-06-09 03:45:00,3,45,6,6,0,0.0566,0.0,0.0,0.58,25.6,0.0,1,53,0.0328
8,2024-06-09 03:45:00,3,45,6,6,1,4.1629,0.0,0.0,0.58,25.6,0.0,1,56,2.4145
1,2024-06-09 04:00:00,4,0,6,6,0,0.2513,0.0,0.0,0.58,28.3,0.0,1,48,0.1458
2,2024-06-09 04:00:00,4,0,6,6,0,0.263,0.0,0.0,0.58,28.3,0.0,1,55,0.1525
3,2024-06-09 04:00:00,4,0,6,6,0,0.1475,0.0,0.0,0.58,28.3,0.0,1,53,0.0855
4,2024-06-09 04:00:00,4,0,6,6,0,0.1609,0.0,0.0,0.58,28.3,0.0,1,58,0.0933
5,2024-06-09 04:00:00,4,0,6,6,0,0.1084,0.0,0.0,0.58,28.3,0.0,1,57,0.0629
6,2024-06-09 04:00:00,4,0,6,6,0,0.1249,0.0,0.0,0.58,28.3,0.0,1,60,0.0724
7,2024-06-09 04:00:00,4,0,6,6,0,0.0469,0.0,0.0,0.58,28.3,0.0,1,56,0.0272
8,2024-06-09 04:00:00,4,0,6,6,1,3.6865,0.0,0.0,0.58,28.3,0.0,1,55,2.1382
1,2024-06-09 04:15:00,4,15,6,6,1,14.3408,0.0,0.0,0.58,27.5,0.0,1,56,8.3177
2,2024-06-09 04:15:00,4,15,6,6,0,0.2687,0.0,0.0,0.58,27.5,0.0,1,58,0.1558
3,2024-06-09 04:15:00,4,15,6,6,0,0.1656,0.0,0.0,0.58,27.5,0.0,1,60,0.096
4,2024-06-09 04:15:00,4,15,6,6,0,0.1368,0.0,0.0,0.58,27.5,0.0,1,58,0.0793
5,2024-06-09 04:15:00,4,15,6,6,0,0.096,0.0,0.0,0.58,27.5,0.0,1,56,0.0557
6,2024-06-09 04:15:00,4,15,6,6,0,0.1272,0.0,0.0,0.58,27.5,0.0,1,62,0.0738
7,2024-06-09 04:15:00,4,15,6,6,0,0.046,0.0,0.0,0.58,27.5,0.0,1,52,0.0267
8,2024-06-09 04:15:00,4,15,6,6,1,4.1666,0.0,0.0,0.58,27.5,0.0,1,60,2.4166
1,2024-06-09 04:30:00,4,30,6,6,0,0.2546,0.0,0.0,0.58,29.2,0.0,1,48,0.1477
2,2024-06-09 04:30:00,4,30,6,6,0,0.2479,0.0,0.0,0.58,29.2,0.0,1,54,0.1438
3,2024-06-09 04:30:00,4,30,6,6,0,0.1755,0.0,0.0,0.58,29.2,0.0,1,56,0.1018
4,2024-06-09 04:30:00,4,30,6,6,0,0.1666,0.0,0.0,0.58,29.2,0.0,1,58,0.0966
5,2024-06-09 04:30:00,4,30,6,6,0,0.0909,0.0,0.0,0.58,29.2,0.0,1,58,0.0527
6,2024-06-09 04:30:00,4,30,6,6,0,0.0948,0.0,0.0,0.58,29.2,0.0,1,54,0.055
7,2024-06-09 04:30:00,4,30,6,6,0,0.046,0.0,0.0,0.58,29.2,0.0,1,55,0.0267
8,2024-06-09 04:30:00,4,30,6,6,0,0.0655,0.0,0.0,0.58,29.2,0.0,1,56,0.038
1,2024-06-09 04:45:00,4,45,6,6,1,14.7989,0.0,0.0,0.58,28.4,0.0,1,55,8.5834
2,2024-06-09 04:45:00,4,45,6,6,1,9.8497,0.0,0.0,0.58,28.4,0.0,1,54,5.7128
3,2024-06-09 04:45:00,4,45,6,6,0,0.1462,0.0,0.0,0.58,28.4,0.0,1,54,0.0848
4,2024-06-09 04:45:00,4,45,6,6,1,8.6608,0.0,0.0,0.58,28.4,0.0,1,54,5.0233
5,2024-06-09 04:45:00,4,45,6,6,0,0.1327,0.0,0.0,0.58,28.4,0.0,1,55,0.077
6,2024-06-09 04:45:00,4,45,6,6,0,0.1183,0.0,0.0,0.58,28.4,0.0,1,56,0.0686
7,2024-06-09 04:45:00,4,45,6,6,0,0.0615,0.0,0.0,0.58,28.4,0.0,1,55,0.0357
8,2024-06-09 04:45:00,4,45,6,6,0,0.0729,0.0,0.0,0.58,28.4,0.0,1,54,0.0423
1,2024-06-09 05:00:00,5,0,6,6,0,0.2397,0.0,0.0,0.58,29.5,0.0,1,50,0.139
2,2024-06-09 05:00:00,5,0,6,6,0,0.22,0.0,0.0,0.58,29.5,0.0,1,55,0.1276
3,2024-06-09 05:00:00,5,0,6,6,0,0.1492,0.0,0.0,0.58,29.5,0.0,1,61,0.0865
4,2024-06-09 05:00:00,5,0,6,6,0,0.1681,0.0,0.0,0.58,29.5,0.0,1,52,0.0975
5,2024-06-09 05:00:00,5,0,6,6,0,0.1061,0.0,0.0,0.58,29.5,0.0,1,50,0.0615
6,2024-06-09 05:00:00,5,0,6,6,0,0.103,0.0,0.0,0.58,29.5,0.0,1,52,0.0597
7,2024-06-09 05:00:00,5,0,6,6,1,3.1807,0.0,0.0,0.58,29.5,0.0,1,56,1.8448
8,2024-06-09 05:00:00,5,0,6,6,1,4.6485,0.0,0.0,0.58,29.5,0.0,1,53,2.6961
1,2024-06-09 05:15:00,5,15,6,6,0,0.2818,0.0,0.0,0.58,28.7,0.0,1,54,0.1634
2,2024-06-09 05:15:00,5,15,6,6,0,0.214,0.0,0.0,0.58,28.7,0.0,1,51,0.1241
3,2024-06-09 05:15:00,5,15,6,6,1,9.1557,0.0,0.0,0.58,28.7,0.0,1,47,5.3103
4,2024-06-09 05:15:00,5,15,6,6,0,0.1576,0.0,0.0,0.58,28.7,0.0,1,57,0.0914
5,2024-06-09 05:15:00,5,15,6,6,0,0.1275,0.0,0.0,0.58,28.7,0.0,1,53,0.074
6,2024-06-09 05:15:00,5,15,6,6,0,0.1227,0.0,0.0,0.58,28.7,0.0,1,59,0.0712
7,2024-06-09 05:15:00,5,15,6,6,1,3.0533,0.0,0.0,0.58,28.7,0.0,1,59,1.7709
8,2024-06-09 05:15:00,5,15,6,6,1,3.8873,0.0,0.0,0.58,28.7,0.0,1,57,2.2546
1,2024-06-09 05:30:00,5,30,6,6,0,0.2667,0.0,0.0,0.58,29.3,0.0,1,52,0.1547
2,2024-06-09 05:30:00,5,30,6,6,0,0.1944,0.0,0.0,0.58,29.3,0.0,1,55,0.1128
3,2024-06-09 05:30:00,5,30,6,6,0,0.1931,0.0,0.0,0.58,29.3,0.0,1,61,0.112
4,2024-06-09 05:30:00,5,30,6,6,1,7.2683,0.0,0.0,0.58,29.3,0.0,1,55,4.2156
5,2024-06-09 05:30:00,5,30,6,6,0,0.1329,0.0,0.0,0.58,29.3,0.0,1,61,0.0771
6,2024-06-09 05:30:00,5,30,6,6,0,0.1322,0.0,0.0,0.58,29.3,0.0,1,58,0.0767
7,2024-06-09 05:30:00,5,30,6,6,1,3.1195,0.0,0.0,0.58,29.3,0.0,1,52,1.8093
8,2024-06-09 05:30:00,5,30,6,6,1,4.1601,0.0,0.0,0.58,29.3,0.0,1,55,2.4129
1,2024-06-09 05:45:00,5,45,6,6,0,0.3117,0.0,0.0,0.58,30.8,0.0,1,64,0.1808
2,2024-06-09 05:45:00,5,45,6,6,0,0.2414,0.0,0.0,0.58,30.8,0.0,1,61,0.14
3,2024-06-09 05:45:00,5,45,6,6,0,0.1576,0.0,0.0,0.58,30.8,0.0,1,55,0.0914
4,2024-06-09 05:45:00,5,45,6,6,1,8.5959,0.0,0.0,0.58,30.8,0.0,1,61,4.9856
5,2024-06-09 05:45:00,5,45,6,6,0,0.1186,0.0,0.0,0.58,30.8,0.0,1,54,0.0688
6,2024-06-09 05:45:00,5,45,6,6,0,0.1348,0.0,0.0,0.58,30.8,0.0,1,54,0.0782
7,2024-06-09 05:45:00,5,45,6,6,1,3.2728,0.0,0.0,0.58,30.8,0.0,1,55,1.8982
8,2024-06-09 05:45:00,5,45,6,6,1,3.3213,0.0,0.0,0.58,30.8,0.0,1,59,1.9264
1,2024-06-09 06:00:00,6,0,6,6,0,0.2864,0.0,0.0,0.58,29.8,0.0,1,56,0.1661
2,2024-06-09 06:00:00,6,0,6,6,0,0.2341,0.0,0.0,0.58,29.8,0.0,1,53,0.1358
3,2024-06-09 06:00:00,6,0,6,6,1,9.3219,0.0,0.0,0.58,29.8,0.0,1,59,5.4067
4,2024-06-09 06:00:00,6,0,6,6,1,9.0154,0.0,0.0,0.58,29.8,0.0,1,51,5.2289
5,2024-06-09 06:00:00,6,0,6,6,0,0.1197,0.0,0.0,0.58,29.8,0.0,1,54,0.0694
6,2024-06-09 06:00:00,6,0,6,6,0,0.0997,0.0,0.0,0.58,29.8,0.0,1,53,0.0578
7,2024-06-09 06:00:00,6,0,6,6,1,3.4831,0.0,0.0,0.58,29.8,0.0,1,60,2.0202
8,2024-06-09 06:00:00,6,0,6,6,1,4.0136,0.0,0.0,0.58,29.8,0.0,1,52,2.3279
1,2024-06-09 06:15:00,6,15,6,6,0,0.2704,0.0,0.0,0.58,30.5,0.0,1,58,0.1568
2,2024-06-09 06:15:00,6,15,6,6,0,0.2249,0.0,0.0,0.58,30.5,0.0,1,58,0.1304
3,2024-06-09 06:15:00,6,15,6,6,1,7.6339,0.0,0.0,0.58,30.5,0.0,1,49,4.4277
4,2024-06-09 06:15:00,6,15,6,6,1,8.8988,0.0,0.0,0.58,30.5,0.0,1,52,5.1613
5,2024-06-09 06:15:00,6,15,6,6,0,0.0935,0.0,0.0,0.58,30.5,0.0,1,57,0.0542
6,2024-06-09 06:15:00,6,15,6,6,0,0.1147,0.0,0.0,0.58,30.5,0.0,1,56,0.0665
7,2024-06-09 06:15:00,6,15,6,6,1,2.9305,0.0,0.0,0.58,30.5,0.0,1,56,1.6997
8,2024-06-09 06:15:00,6,15,6,6,0,0.0649,0.0,0.0,0.58,30.5,0.0,1,55,0.0376
1,2024-06-09 06:30:00,6,30,6,6,0,0.2534,0.0,0.0,0.58,28.5,0.0,1,54,0.147
2,2024-06-09 06:30:00,6,30,6,6,0,0.1875,0.0,0.0,0.58,28.5,0.0,1,52,0.1087
3,2024-06-09 06:30:00,6,30,6,6,1,9.2155,0.0,0.0,0.58,28.5,0.0,1,56,5.345
4,2024-06-09 06:30:00,6,30,6,6,0,0.1336,0.0,0.0,0.58,28.5,0.0,1,55,0.0775
5,2024-06-09 06:30:00,6,30,6,6,0,0.1023,0.0,0.0,0.58,28.5,0.0,1,58,0.0593
6,2024-06-09 06:30:00,6,30,6,6,0,0.0957,0.0,0.0,0.58,28.5,0.0,1,58,0.0555
7,2024-06-09 06:30:00,6,30,6,6,1,3.1915,0.0,0.0,0.58,28.5,0.0,1,54,1.8511
8,2024-06-09 06:30:00,6,30,6,6,1,4.4381,0.0,0.0,0.58,28.5,0.0,1,59,2.5741
1,2024-06-09 06:45:00,6,45,6,6,1,16.6556,0.0,0.0,0.58,30.3,0.0,2,83,9.6602
2,2024-06-09 06:45:00,6,45,6,6,1,12.58,0.0,0.0,0.58,30.3,0.0,1,56,7.2964
3,2024-06-09 06:45:00,6,45,6,6,1,9.2362,0.0,0.0,0.58,30.3,0.0,1,55,5.357
4,2024-06-09 06:45:00,6,45,6,6,1,8.1223,0.0,0.0,0.58,30.3,0.0,1,60,4.7109
5,2024-06-09 06:45:00,6,45,6,6,0,0.1166,0.0,0.0,0.58,30.3,0.0,1,61,0.0676
6,2024-06-09 06:45:00,6,45,6,6,0,0.0968,0.0,0.0,0.58,30.3,0.0,1,56,0.0561
7,2024-06-09 06:45:00,6,45,6,6,1,3.2522,0.0,0.0,0.58,30.3,0.0,1,61,1.8863
8,2024-06-09 06:45:00,6,45,6,6,1,4.8658,0.0,0.0,0.58,30.3,0.0,1,58,2.8222
1,2024-06-09 07:00:00,7,0,6,6,0,0.3112,0.9869,112.47,0.58,29.5,100.0,0,18,0.1805
2,2024-06-09 07:00:00,7,0,6,6,1,11.3699,0.9869,112.47,0.58,29.5,8.7,1,53,6.5945
3,2024-06-09 07:00:00,7,0,6,6,1,10.576,0.9869,112.47,0.58,29.5,9.3,1,50,6.1341
4,2024-06-09 07:00:00,7,0,6,6,1,6.6959,0.9869,112.47,0.58,29.5,14.7,1,56,3.8836
5,2024-06-09 07:00:00,7,0,6,6,0,0.1054,0.9869,112.47,0.58,29.5,100.0,0,9,0.0611
6,2024-06-09 07:00:00,7,0,6,6,0,0.0909,0.9869,112.47,0.58,29.5,100.0,0,7,0.0527
7,2024-06-09 07:00:00,7,0,6,6,0,0.0665,0.9869,112.47,0.58,29.5,100.0,0,10,0.0386
8,2024-06-09 07:00:00,7,0,6,6,1,4.0983,0.9869,112.47,0.58,29.5,24.1,1,55,2.377
1,2024-06-09 07:15:00,7,15,6,6,0,0.2941,0.9568,109.04,0.58,32.2,100.0,0,8,0.1706
2,2024-06-09 07:15:00,7,15,6,6,0,0.2225,0.9568,109.04,0.58,32.2,100.0,0,12,0.129
3,2024-06-09 07:15:00,7,15,6,6,1,9.5916,0.9568,109.04,0.58,32.2,10.0,1,52,5.5631
4,2024-06-09 07:15:00,7,15,6,6,1,8.3324,0.9568,109.04,0.58,32.2,11.5,1,55,4.8328
5,2024-06-09 07:15:00,7,15,6,6,0,0.1263,0.9568,109.04,0.58,32.2,100.0,0,11,0.0733
6,2024-06-09 07:15:00,7,15,6,6,0,0.1163,0.9568,109.04,0.58,32.2,100.0,0,7,0.0675
7,2024-06-09 07:15:00,7,15,6,6,0,0.0655,0.9568,109.04,0.58,32.2,100.0,0,13,0.038
8,2024-06-09 07:15:00,7,15,6,6,1,3.7486,0.9568,109.04,0.58,32.2,25.5,1,59,2.1742
1,2024-06-09 07:30:00,7,30,6,6,0,0.2346,0.8999,102.55,0.58,27.2,100.0,0,11,0.1361
2,2024-06-09 07:30:00,7,30,6,6,0,0.2615,0.8999,102.55,0.58,27.2,100.0,0,14,0.1517
3,2024-06-09 07:30:00,7,30,6,6,0,0.1877,0.8999,102.55,0.58,27.2,100.0,0,10,0.1089
4,2024-06-09 07:30:00,7,30,6,6,1,8.4092,0.8999,102.55,0.58,27.2,10.7,1,55,4.8773
5,2024-06-09 07:30:00,7,30,6,6,0,0.097,0.8999,102.55,0.58,27.2,100.0,0,9,0.0563
6,2024-06-09 07:30:00,7,30,6,6,0,0.1288,0.8999,102.55,0.58,27.2,100.0,0,13,0.0747
7,2024-06-09 07:30:00,7,30,6,6,0,0.0613,0.8999,102.55,0.58,27.2,100.0,0,7,0.0356
8,2024-06-09 07:30:00,7,30,6,6,1,3.2947,0.8999,102.55,0.58,27.2,27.3,1,54,1.9109
1,2024-06-09 07:45:00,7,45,6,6,0,0.3088,1.0676,121.67,0.58,28.1,100.0,0,8,0.1791
2,2024-06-09 07:45:00,7,45,6,6,1,10.9535,1.0676,121.67,0.58,28.1,9.7,1,58,6.353
3,2024-06-09 07:45:00,7,45,6,6,0,0.1645,1.0676,121.67,0.58,28.1,100.0,0,10,0.0954
4,2024-06-09 07:45:00,7,45,6,6,1,8.9427,1.0676,121.67,0.58,28.1,11.9,1,57,5.1868
5,2024-06-09 07:45:00,7,45,6,6,0,0.1184,1.0676,121.67,0.58,28.1,100.0,0,7,0.0687
6,2024-06-09 07:45:00,7,45,6,6,0,0.1172,1.0676,121.67,0.58,28.1,100.0,0,9,0.068
7,2024-06-09 07:45:00,7,45,6,6,0,0.0598,1.0676,121.67,0.58,28.1,100.0,0,8,0.0347
8,2024-06-09 07:45:00,7,45,6,6,1,3.6749,1.0676,121.67,0.58,28.1,29.1,1,54,2.1314
1,2024-06-09 08:00:00,8,0,6,6,0,0.2476,2.5568,291.38,0.58,29.7,100.0,0,18,0.1436
2,2024-06-09 08:00:00,8,0,6,6,1,11.5727,2.5568,291.38,0.58,29.7,22.1,1,54,6.7122
3,2024-06-09 08:00:00,8,0,6,6,0,0.1702,2.5568,291.38,0.58,29.7,100.0,0,12,0.0987
4,2024-06-09 08:00:00,8,0,6,6,1,6.9624,2.5568,291.38,0.58,29.7,36.7,1,53,4.0382
5,2024-06-09 08:00:00,8,0,6,6,0,0.095,2.5568,291.38,0.58,29.7,100.0,0,15,0.0551
6,2024-06-09 08:00:00,8,0,6,6,0,0.1166,2.5568,291.38,0.58,29.7,100.0,0,10,0.0676
7,2024-06-09 08:00:00,8,0,6,6,0,0.0576,2.5568,291.38,0.58,29.7,100.0,0,8,0.0334
8,2024-06-09 08:00:00,8,0,6,6,0,0.0897,2.5568,291.38,0.58,29.7,100.0,0,8,0.052
1,2024-06-09 08:15:00,8,15,6,6,1,15.5719,2.7062,308.4,0.58,29.3,17.4,2,84,9.0317
2,2024-06-09 08:15:00,8,15,6,6,1,14.8027,2.7062,308.4,0.58,29.3,18.3,1,58,8.5856
3,2024-06-09 08:15:00,8,15,6,6,1,10.1664,2.7062,308.4,0.58,29.3,26.6,1,51,5.8965
4,2024-06-09 08:15:00,8,15,6,6,1,8.1215,2.7062,308.4,0.58,29.3,33.3,1,47,4.7105
5,2024-06-09 08:15:00,8,15,6,6,0,0.1033,2.7062,308.4,0.58,29.3,100.0,0,10,0.0599
6,2024-06-09 08:15:00,8,15,6,6,0,0.1002,2.7062,308.4,0.58,29.3,100.0,0,11,0.0581
7,2024-06-09 08:15:00,8,15,6,6,0,0.0568,2.7062,308.4,0.58,29.3,100.0,0,12,0.0329
8,2024-06-09 08:15:00,8,15,6,6,0,0.0615,2.7062,308.4,0.58,29.3,100.0,0,9,0.0357
1,2024-06-09 08:30:00,8,30,6,6,0,0.2641,2.5806,294.08,0.58,29.5,100.0,0,8,0.1532
2,2024-06-09 08:30:00,8,30,6,6,1,10.4464,2.5806,294.08,0.58,29.5,24.7,1,56,6.0589
3,2024-06-09 08:30:00,8,30,6,6,1,10.2121,2.5806,294.08,0.58,29.5,25.3,1,55,5.923
4,2024-06-09 08:30:00,8,30,6,6,1,8.4032,2.5806,294.08,0.58,29.5,30.7,1,49,4.8739
5,2024-06-09 08:30:00,8,30,6,6,0,0.1322,2.5806,294.08,0.58,29.5,100.0,0,17,0.0767
6,2024-06-09 08:30:00,8,30,6,6,0,0.1032,2.5806,294.08,0.58,29.5,100.0,0,9,0.0599
7,2024-06-09 08:30:00,8,30,6,6,0,0.0633,2.5806,294.08,0.58,29.5,100.0,0,6,0.0367
8,2024-06-09 08:30:00,8,30,6,6,1,4.5993,2.5806,294.08,0.58,29.5,56.1,0,21,2.6676
1,2024-06-09 08:45:00,8,45,6,6,1,13.1881,2.5728,293.2,0.58,28.9,19.5,1,53,7.6491
2,2024-06-09 08:45:00,8,45,6,6,1,11.8631,2.5728,293.2,0.58,28.9,21.7,1,56,6.8806
3,2024-06-09 08:45:00,8,45,6,6,1,8.8959,2.5728,293.2,0.58,28.9,28.9,1,52,5.1596
4,2024-06-09 08:45:00,8,45,6,6,1,7.4488,2.5728,293.2,0.58,28.9,34.5,1,48,4.3203
5,2024-06-09 08:45:00,8,45,6,6,0,0.1031,2.5728,293.2,0.58,28.9,100.0,0,11,0.0598
6,2024-06-09 08:45:00,8,45,6,6,0,0.1326,2.5728,293.2,0.58,28.9,100.0,0,14,0.0769
